order_id,customer_name,product_category,sub_category,mart_city,order_date,mart_region,sales,discounts,profits,mart_state
OD229,Sudha,Oil & Masala,Edible Oil & Ghee,Tenkasi,2016-02-28,South,1286.000,0.220,282.920,Tamil Nadu
OD230,Ramesh,Beverages,Health Drinks,Tenkasi,2016-02-28,South,1242.000,0.340,149.040,Tamil Nadu
OD231,Arvind,Bakery,Breads & Buns,Krishnagiri,2015-09-13,South,717.000,0.210,43.020,Tamil Nadu
OD232,Komal,Beverages,Soft Drinks,Namakkal,2018-04-07,South,1480.000,0.220,444.000,Tamil Nadu
OD233,Komal,Food Grains,Dals & Pulses,Salem,2018-04-07,South,826.000,0.180,247.800,Tamil Nadu
OD234,Ramesh,Snacks,Cookies,Ooty,2018-04-07,South,1846.000,0.220,276.900,Tamil Nadu
OD235,Mathew,Beverages,Soft Drinks,Viluppuram,2018-04-07,South,2045.000,0.120,552.150,Tamil Nadu
OD236,Vince,Fruits & Veggies,Organic Fruits,Nagercoil,2018-04-07,South,1983.000,0.170,773.370,Tamil Nadu
OD237,Shah,Bakery,Cakes,Bodi,2018-11-12,West,650.000,0.160,247.000,Tamil Nadu
OD238,Ravi,Bakery,Breads & Buns,Ramanadhapuram,2017-06-04,Central,2163.000,0.310,216.300,Tamil Nadu
OD239,Adavan,Fruits & Veggies,Organic Vegetables,Bodi,2017-06-04,Central,1481.000,0.150,518.350,Tamil Nadu
OD240,Arvind,Snacks,Cookies,Trichy,2017-06-04,Central,2492.000,0.140,124.600,Tamil Nadu
OD241,Ramesh,Bakery,Cakes,Nagercoil,2017-06-04,Central,962.000,0.330,423.280,Tamil Nadu
OD242,Malik,Beverages,Health Drinks,Coimbatore,2017-06-04,Central,1432.000,0.300,214.800,Tamil Nadu
OD243,Muneer,Oil & Masala,Edible Oil & Ghee,Virudhunagar,2017-06-04,Central,523.000,0.120,78.450,Tamil Nadu
OD244,Amy,Oil & Masala,Masalas,Chennai,2017-06-04,Central,1540.000,0.110,646.800,Tamil Nadu
OD245,Roshan,Bakery,Biscuits,Coimbatore,2015-06-01,Central,817.000,0.150,326.800,Tamil Nadu
OD246,Vinne,"Eggs, Meat & Fish",Fish,Kanyakumari,2015-06-01,Central,2462.000,0.310,369.300,Tamil Nadu
OD247,Sudeep,Fruits & Veggies,Organic Fruits,Perambalur,2015-06-01,Central,962.000,0.210,288.600,Tamil Nadu
OD248,Ridhesh,Beverages,Health Drinks,Cumbum,2015-06-01,Central,538.000,0.190,59.180,Tamil Nadu
OD249,Ravi,Snacks,Cookies,Ooty,2015-06-01,Central,1556.000,0.170,482.360,Tamil Nadu
OD250,James,Beverages,Health Drinks,Vellore,2017-12-10,West,2133.000,0.260,959.850,Tamil Nadu
OD251,Mathew,Beverages,Health Drinks,Tirunelveli,2017-09-11,West,1474.000,0.140,235.840,Tamil Nadu
OD252,Amrish,Beverages,Health Drinks,Dindigul,2017-09-11,West,531.000,0.140,127.440,Tamil Nadu
OD253,Ramesh,Food Grains,Rice,Pudukottai,2017-12-10,East,1769.000,0.190,636.840,Tamil Nadu
OD254,Surya,Fruits & Veggies,Organic Vegetables,Pudukottai,2017-12-10,East,1257.000,0.340,62.850,Tamil Nadu
OD255,Veronica,Food Grains,Rice,Ramanadhapuram,2016-11-28,Central,1899.000,0.270,170.910,Tamil Nadu
OD256,Harish,Fruits & Veggies,Fresh Fruits,Tirunelveli,2016-11-28,Central,1929.000,0.300,617.280,Tamil Nadu
OD257,Ravi,Beverages,Soft Drinks,Ooty,2016-11-28,Central,2417.000,0.100,990.970,Tamil Nadu
OD258,Sundar,"Eggs, Meat & Fish",Mutton,Chennai,2016-11-28,Central,1443.000,0.250,476.190,Tamil Nadu
OD259,Esther,Beverages,Soft Drinks,Dharmapuri,2018-12-01,East,660.000,0.290,290.400,Tamil Nadu
OD260,Shree,Bakery,Breads & Buns,Salem,2018-12-01,East,2114.000,0.320,359.380,Tamil Nadu
OD261,Sabeela,Oil & Masala,Masalas,Tenkasi,2018-12-01,East,1278.000,0.140,63.900,Tamil Nadu
OD262,Ravi,Food Grains,Organic Staples,Krishnagiri,2018-06-08,Central,867.000,0.180,216.750,Tamil Nadu
OD263,Roshan,Food Grains,Organic Staples,Kanyakumari,2015-09-19,Central,943.000,0.330,150.880,Tamil Nadu
OD264,Vince,Beverages,Soft Drinks,Theni,2015-09-19,Central,1836.000,0.170,275.400,Tamil Nadu
OD265,Jonas,"Eggs, Meat & Fish",Fish,Cumbum,2017-06-06,Central,1200.000,0.190,420.000,Tamil Nadu
OD266,Harish,Fruits & Veggies,Organic Vegetables,Tirunelveli,2016-11-10,West,1167.000,0.180,256.740,Tamil Nadu
OD267,Shah,"Eggs, Meat & Fish",Chicken,Perambalur,2018-06-16,South,696.000,0.340,139.200,Tamil Nadu
OD268,Arvind,Oil & Masala,Masalas,Virudhunagar,2017-01-22,East,2500.000,0.330,425.000,Tamil Nadu
OD269,Adavan,Bakery,Cakes,Dharmapuri,2018-12-09,East,1507.000,0.160,180.840,Tamil Nadu
OD270,Suresh,Beverages,Soft Drinks,Namakkal,2018-12-09,East,1612.000,0.110,612.560,Tamil Nadu
OD271,Esther,Snacks,Noodles,Theni,2018-12-28,West,764.000,0.110,160.440,Tamil Nadu
OD272,Krithika,Snacks,Noodles,Tenkasi,2016-07-30,West,884.000,0.310,282.880,Tamil Nadu
OD273,Muneer,Fruits & Veggies,Organic Fruits,Viluppuram,2016-07-30,West,2443.000,0.230,781.760,Tamil Nadu
OD274,Hafiz,Bakery,Cakes,Vellore,2016-07-30,West,1147.000,0.270,137.640,Tamil Nadu
OD275,Krithika,Fruits & Veggies,Organic Vegetables,Coimbatore,2018-09-16,West,1899.000,0.210,493.740,Tamil Nadu
OD276,Amrish,Bakery,Cakes,Pudukottai,2018-09-16,West,744.000,0.110,66.960,Tamil Nadu
OD277,Shah,"Eggs, Meat & Fish",Fish,Ramanadhapuram,2018-10-13,East,812.000,0.170,284.200,Tamil Nadu
OD278,Ram,Oil & Masala,Masalas,Virudhunagar,2018-10-13,East,862.000,0.200,137.920,Tamil Nadu
OD279,Arutra,Snacks,Chocolates,Virudhunagar,2018-10-13,East,1061.000,0.130,286.470,Tamil Nadu
OD280,Sabeela,Fruits & Veggies,Fresh Vegetables,Pudukottai,2018-10-13,East,2365.000,0.310,520.300,Tamil Nadu
OD281,Vidya,Snacks,Chocolates,Karur,2016-09-26,Central,1421.000,0.140,454.720,Tamil Nadu
OD282,Roshan,Fruits & Veggies,Organic Vegetables,Perambalur,2016-09-26,Central,1357.000,0.240,203.550,Tamil Nadu
OD283,Sheeba,Beverages,Soft Drinks,Chennai,2016-11-02,West,1007.000,0.240,433.010,Tamil Nadu
OD284,Amrish,Bakery,Biscuits,Kanyakumari,2016-09-26,West,1544.000,0.260,138.960,Tamil Nadu
OD285,Kumar,Fruits & Veggies,Organic Vegetables,Salem,2016-09-26,West,1537.000,0.180,599.430,Tamil Nadu
OD286,Ridhesh,Bakery,Breads & Buns,Ooty,2016-09-26,West,1530.000,0.180,168.300,Tamil Nadu
OD287,Hafiz,Oil & Masala,Spices,Tirunelveli,2017-12-18,South,2460.000,0.150,738.000,Tamil Nadu
OD288,Sudha,Snacks,Noodles,Cumbum,2017-12-18,South,976.000,0.350,429.440,Tamil Nadu
OD289,Suresh,Fruits & Veggies,Organic Fruits,Coimbatore,2017-12-18,South,1106.000,0.190,298.620,Tamil Nadu
OD290,Jonas,Bakery,Biscuits,Tirunelveli,2017-11-20,East,1165.000,0.170,244.650,Tamil Nadu
OD291,Jonas,Food Grains,Rice,Chennai,2017-11-20,East,1244.000,0.140,497.600,Tamil Nadu
OD292,Amrish,Fruits & Veggies,Organic Fruits,Madurai,2017-11-20,East,1992.000,0.340,418.320,Tamil Nadu
OD293,Sheeba,"Eggs, Meat & Fish",Eggs,Ooty,2017-11-20,East,1396.000,0.160,237.320,Tamil Nadu
OD294,Ram,Snacks,Chocolates,Ramanadhapuram,2015-12-26,West,849.000,0.190,263.190,Tamil Nadu
OD295,Sheeba,Oil & Masala,Masalas,Dharmapuri,2015-12-26,West,2488.000,0.140,547.360,Tamil Nadu
OD296,Muneer,Food Grains,Rice,Dharmapuri,2015-12-26,West,840.000,0.250,184.800,Tamil Nadu
OD297,Aditi,Oil & Masala,Edible Oil & Ghee,Krishnagiri,2015-12-26,West,1820.000,0.210,527.800,Tamil Nadu
OD298,Roshan,Oil & Masala,Masalas,Bodi,2015-12-26,West,1969.000,0.150,630.080,Tamil Nadu
OD299,Sundar,Food Grains,Organic Staples,Virudhunagar,2017-10-28,East,2261.000,0.230,994.840,Tamil Nadu
OD300,Sudha,"Eggs, Meat & Fish",Mutton,Namakkal,2017-10-28,East,1793.000,0.210,304.810,Tamil Nadu
OD301,Haseena,Bakery,Breads & Buns,Ooty,2017-10-28,East,644.000,0.330,96.600,Tamil Nadu
OD302,Willams,Oil & Masala,Edible Oil & Ghee,Viluppuram,2017-10-28,East,1359.000,0.170,421.290,Tamil Nadu
OD303,Veronica,Bakery,Breads & Buns,Dharmapuri,2017-10-28,East,1554.000,0.230,683.760,Tamil Nadu
OD304,Muneer,Snacks,Cookies,Tenkasi,2018-11-19,Central,2090.000,0.250,292.600,Tamil Nadu
OD305,Anu,Oil & Masala,Edible Oil & Ghee,Kanyakumari,2016-05-04,East,931.000,0.140,297.920,Tamil Nadu
OD306,Veronica,Bakery,Breads & Buns,Salem,2015-12-30,Central,1157.000,0.200,404.950,Tamil Nadu
OD307,Verma,Fruits & Veggies,Fresh Fruits,Ooty,2015-06-01,East,2396.000,0.350,383.360,Tamil Nadu
OD308,Sundar,Oil & Masala,Spices,Pudukottai,2015-06-01,East,1677.000,0.180,586.950,Tamil Nadu
OD309,Esther,Snacks,Cookies,Tenkasi,2018-04-15,South,590.000,0.270,200.600,Tamil Nadu
OD310,Vinne,Snacks,Noodles,Namakkal,2017-09-12,West,1401.000,0.260,196.140,Tamil Nadu
OD311,Peer,Oil & Masala,Edible Oil & Ghee,Viluppuram,2017-09-12,West,678.000,0.290,189.840,Tamil Nadu
OD312,Harish,Snacks,Chocolates,Vellore,2017-09-12,West,2417.000,0.280,797.610,Tamil Nadu
OD313,Willams,Beverages,Soft Drinks,Theni,2017-09-12,West,2211.000,0.180,641.190,Tamil Nadu
OD314,Vidya,Fruits & Veggies,Fresh Fruits,Perambalur,2015-09-27,East,2392.000,0.150,406.640,Tamil Nadu
OD315,Arutra,"Eggs, Meat & Fish",Mutton,Krishnagiri,2015-08-09,South,1835.000,0.290,660.600,Tamil Nadu
OD316,Malik,Snacks,Noodles,Chennai,2015-08-09,South,2281.000,0.220,775.540,Tamil Nadu
OD317,Peer,Fruits & Veggies,Fresh Vegetables,Cumbum,2015-12-28,East,1583.000,0.210,174.130,Tamil Nadu
OD318,Arvind,Bakery,Cakes,Vellore,2015-11-04,East,1123.000,0.230,89.840,Tamil Nadu
OD319,Sudeep,Snacks,Cookies,Viluppuram,2015-11-04,East,1079.000,0.240,410.020,Tamil Nadu
OD320,Arvind,Food Grains,Organic Staples,Krishnagiri,2015-11-04,East,1027.000,0.160,328.640,Tamil Nadu
OD321,Alan,Fruits & Veggies,Fresh Vegetables,Dharmapuri,2015-11-04,East,1771.000,0.280,602.140,Tamil Nadu
OD322,Sheeba,Oil & Masala,Spices,Karur,2015-11-04,East,1171.000,0.160,363.010,Tamil Nadu
OD323,Arvind,Bakery,Cakes,Pudukottai,2015-09-19,West,672.000,0.160,141.120,Tamil Nadu
OD324,Anu,Beverages,Health Drinks,Dindigul,2017-04-23,West,848.000,0.210,228.960,Tamil Nadu
OD325,Amrish,Fruits & Veggies,Fresh Vegetables,Pudukottai,2017-04-23,West,2078.000,0.210,914.320,Tamil Nadu
OD326,Ravi,Food Grains,Rice,Krishnagiri,2018-11-03,South,1400.000,0.170,406.000,Tamil Nadu
OD327,Verma,Fruits & Veggies,Fresh Vegetables,Cumbum,2017-08-30,East,945.000,0.220,226.800,Tamil Nadu
OD328,Arutra,Beverages,Health Drinks,Vellore,2017-08-30,East,590.000,0.220,82.600,Tamil Nadu
OD329,Malik,Beverages,Health Drinks,Dharmapuri,2017-08-30,East,1583.000,0.300,316.600,Tamil Nadu
OD330,Vidya,Beverages,Health Drinks,Pudukottai,2017-08-30,East,1534.000,0.150,245.440,Tamil Nadu
OD331,Krithika,Snacks,Noodles,Karur,2017-08-30,East,2133.000,0.120,490.590,Tamil Nadu
OD332,Shree,Fruits & Veggies,Organic Fruits,Trichy,2017-04-25,East,2021.000,0.190,747.770,Tamil Nadu
OD333,Shree,Beverages,Health Drinks,Salem,2017-04-25,East,1825.000,0.170,164.250,Tamil Nadu
OD334,Akash,Bakery,Breads & Buns,Nagercoil,2017-04-25,East,2029.000,0.350,608.700,Tamil Nadu
OD335,Verma,Oil & Masala,Spices,Perambalur,2016-09-01,West,1228.000,0.250,442.080,Tamil Nadu
OD336,Yadav,Food Grains,Rice,Perambalur,2016-09-01,West,1501.000,0.240,210.140,Tamil Nadu
OD337,Alan,Fruits & Veggies,Organic Vegetables,Nagercoil,2016-09-01,West,1094.000,0.260,415.720,Tamil Nadu
OD338,Hussain,Bakery,Cakes,Dharmapuri,2015-07-12,West,1179.000,0.200,106.110,Tamil Nadu
OD339,Suresh,Food Grains,Atta & Flour,Viluppuram,2015-07-12,West,1127.000,0.290,416.990,Tamil Nadu
OD340,Willams,Bakery,Biscuits,Namakkal,2016-06-22,West,601.000,0.260,234.390,Tamil Nadu
OD341,Hussain,Oil & Masala,Edible Oil & Ghee,Chennai,2015-04-13,East,1697.000,0.210,560.010,Tamil Nadu
OD342,Sundar,Beverages,Soft Drinks,Ooty,2015-04-13,East,2095.000,0.350,502.800,Tamil Nadu
OD343,Harish,"Eggs, Meat & Fish",Chicken,Salem,2015-04-13,East,1132.000,0.240,215.080,Tamil Nadu
OD344,Suresh,Fruits & Veggies,Organic Vegetables,Nagercoil,2015-04-13,East,1561.000,0.350,640.010,Tamil Nadu
OD345,Vinne,"Eggs, Meat & Fish",Chicken,Coimbatore,2016-12-20,Central,1238.000,0.100,297.120,Tamil Nadu
OD346,Willams,Bakery,Breads & Buns,Tenkasi,2018-06-15,West,2068.000,0.320,165.440,Tamil Nadu
OD347,Suresh,Fruits & Veggies,Organic Vegetables,Pudukottai,2018-07-08,East,1113.000,0.210,356.160,Tamil Nadu
OD348,Roshan,Food Grains,Rice,Theni,2018-07-08,East,1966.000,0.100,629.120,Tamil Nadu
OD349,Haseena,"Eggs, Meat & Fish",Chicken,Madurai,2018-07-08,East,2138.000,0.130,684.160,Tamil Nadu
OD350,Sabeela,Food Grains,Atta & Flour,Bodi,2017-09-01,East,978.000,0.170,68.460,Tamil Nadu
OD351,Willams,Fruits & Veggies,Fresh Vegetables,Karur,2017-09-01,East,2014.000,0.260,684.760,Tamil Nadu
OD352,Shah,Bakery,Breads & Buns,Viluppuram,2017-09-01,East,645.000,0.210,187.050,Tamil Nadu
OD353,Krithika,Food Grains,Rice,Karur,2017-09-01,East,2194.000,0.120,680.140,Tamil Nadu
OD354,Vidya,Beverages,Health Drinks,Ooty,2017-09-01,East,1244.000,0.170,62.200,Tamil Nadu
OD355,Surya,Bakery,Biscuits,Kanyakumari,2017-04-08,East,743.000,0.350,289.770,Tamil Nadu
OD356,Yadav,Fruits & Veggies,Fresh Vegetables,Ramanadhapuram,2017-04-08,East,2474.000,0.210,593.760,Tamil Nadu
OD357,Malik,Snacks,Cookies,Trichy,2017-04-08,East,1494.000,0.200,74.700,Tamil Nadu
OD358,Vidya,Oil & Masala,Spices,Coimbatore,2017-04-08,East,1174.000,0.190,328.720,Tamil Nadu
OD359,Sabeela,Fruits & Veggies,Organic Vegetables,Virudhunagar,2017-04-23,South,1062.000,0.350,435.420,Tamil Nadu
OD360,Ridhesh,Fruits & Veggies,Organic Vegetables,Pudukottai,2018-03-08,South,2297.000,0.130,528.310,Tamil Nadu
OD361,Amrish,Snacks,Noodles,Namakkal,2018-03-08,South,562.000,0.130,56.200,Tamil Nadu
OD362,Veena,"Eggs, Meat & Fish",Eggs,Perambalur,2018-09-25,East,2049.000,0.130,655.680,Tamil Nadu
OD363,Veronica,"Eggs, Meat & Fish",Eggs,Kanyakumari,2018-09-25,East,570.000,0.220,125.400,Tamil Nadu
OD364,Krithika,"Eggs, Meat & Fish",Mutton,Karur,2018-09-25,East,1236.000,0.350,333.720,Tamil Nadu
OD365,Haseena,Beverages,Health Drinks,Bodi,2018-09-25,East,1069.000,0.320,459.670,Tamil Nadu
OD366,Roshan,Bakery,Cakes,Namakkal,2015-09-24,West,1946.000,0.270,622.720,Tamil Nadu
OD367,Yusuf,Snacks,Noodles,Dindigul,2017-10-21,East,595.000,0.110,196.350,Tamil Nadu
OD368,Amrish,"Eggs, Meat & Fish",Mutton,Ramanadhapuram,2017-10-21,East,2439.000,0.210,658.530,Tamil Nadu
OD369,Vince,Bakery,Biscuits,Karur,2017-10-21,East,2415.000,0.240,555.450,Tamil Nadu
OD370,Mathew,Oil & Masala,Spices,Tirunelveli,2017-10-21,East,1725.000,0.270,362.250,Tamil Nadu
OD371,Malik,Fruits & Veggies,Fresh Vegetables,Tenkasi,2018-05-29,Central,688.000,0.210,116.960,Tamil Nadu
OD372,Sudeep,Food Grains,Rice,Karur,2018-05-29,Central,1698.000,0.160,339.600,Tamil Nadu
OD373,Arvind,Bakery,Breads & Buns,Pudukottai,2015-07-23,West,1665.000,0.330,216.450,Tamil Nadu
OD374,Shah,Beverages,Health Drinks,Ooty,2015-07-23,West,1309.000,0.130,78.540,Tamil Nadu
OD375,Sharon,Oil & Masala,Spices,Vellore,2015-07-23,West,905.000,0.320,72.400,Tamil Nadu
OD376,Hussain,"Eggs, Meat & Fish",Mutton,Theni,2015-07-23,West,2271.000,0.350,295.230,Tamil Nadu
OD377,Ganesh,Snacks,Chocolates,Pudukottai,2017-09-28,Central,2091.000,0.270,522.750,Tamil Nadu
OD378,Ganesh,Food Grains,Atta & Flour,Salem,2018-08-27,East,1917.000,0.280,172.530,Tamil Nadu
OD379,Sudeep,Food Grains,Rice,Cumbum,2016-04-28,Central,641.000,0.170,179.480,Tamil Nadu
OD380,Hussain,Oil & Masala,Spices,Salem,2016-04-28,Central,1192.000,0.260,417.200,Tamil Nadu
OD381,Krithika,Food Grains,Rice,Ooty,2016-04-28,Central,1132.000,0.210,464.120,Tamil Nadu
OD382,Ram,Oil & Masala,Masalas,Namakkal,2017-10-28,West,1727.000,0.270,224.510,Tamil Nadu
OD383,Mathew,"Eggs, Meat & Fish",Mutton,Pudukottai,2017-10-28,West,1051.000,0.340,378.360,Tamil Nadu
OD384,Jackson,Beverages,Health Drinks,Trichy,2016-06-26,Central,2109.000,0.190,337.440,Tamil Nadu
OD385,Surya,"Eggs, Meat & Fish",Mutton,Virudhunagar,2016-11-27,South,1311.000,0.140,314.640,Tamil Nadu
OD386,Sabeela,Fruits & Veggies,Organic Fruits,Ooty,2016-11-27,South,759.000,0.100,265.650,Tamil Nadu
OD387,Esther,Bakery,Biscuits,Virudhunagar,2016-12-03,East,2201.000,0.210,462.210,Tamil Nadu
OD388,Harish,Snacks,Cookies,Pudukottai,2016-12-03,East,1964.000,0.220,314.240,Tamil Nadu
OD389,Malik,Snacks,Chocolates,Chennai,2015-11-24,East,1898.000,0.190,702.260,Tamil Nadu
OD390,Shree,Bakery,Biscuits,Coimbatore,2018-12-11,East,2282.000,0.190,114.100,Tamil Nadu
OD391,Jonas,Bakery,Breads & Buns,Karur,2018-12-11,East,2294.000,0.180,596.440,Tamil Nadu
OD392,Hafiz,Oil & Masala,Spices,Coimbatore,2015-09-21,West,2213.000,0.340,995.850,Tamil Nadu
OD393,Hussain,Food Grains,Atta & Flour,Dharmapuri,2015-09-21,West,1797.000,0.300,269.550,Tamil Nadu
OD394,Ridhesh,Oil & Masala,Edible Oil & Ghee,Pudukottai,2015-06-07,Central,1912.000,0.290,382.400,Tamil Nadu
OD395,Suresh,Food Grains,Rice,Bodi,2018-06-30,West,1865.000,0.110,354.350,Tamil Nadu
OD396,Sheeba,Bakery,Cakes,Kanyakumari,2018-10-17,East,1838.000,0.240,753.580,Tamil Nadu
OD397,Ram,Beverages,Soft Drinks,Karur,2018-10-17,East,1626.000,0.230,195.120,Tamil Nadu
OD398,Rumaiza,Snacks,Noodles,Kanyakumari,2016-10-31,Central,647.000,0.330,71.170,Tamil Nadu
OD399,Mathew,Bakery,Breads & Buns,Trichy,2017-09-08,Central,1042.000,0.200,177.140,Tamil Nadu
OD400,Veronica,Beverages,Health Drinks,Virudhunagar,2017-09-08,Central,1519.000,0.230,318.990,Tamil Nadu
OD401,Yadav,Beverages,Health Drinks,Perambalur,2017-09-08,Central,532.000,0.260,148.960,Tamil Nadu
OD402,Adavan,"Eggs, Meat & Fish",Chicken,Ooty,2017-09-08,Central,1477.000,0.230,73.850,Tamil Nadu
OD403,Willams,Bakery,Cakes,Tenkasi,2015-12-24,South,707.000,0.140,98.980,Tamil Nadu
OD404,Shree,Snacks,Cookies,Cumbum,2015-04-16,South,1748.000,0.240,314.640,Tamil Nadu
OD405,Alan,Oil & Masala,Masalas,Virudhunagar,2018-12-24,East,2257.000,0.150,361.120,Tamil Nadu
OD406,Kumar,Food Grains,Atta & Flour,Perambalur,2018-12-08,West,762.000,0.310,198.120,Tamil Nadu
OD407,Sharon,Food Grains,Rice,Tenkasi,2018-12-08,West,904.000,0.170,63.280,Tamil Nadu
OD408,Ravi,Fruits & Veggies,Fresh Fruits,Krishnagiri,2018-12-08,West,958.000,0.180,182.020,Tamil Nadu
OD409,Surya,Beverages,Soft Drinks,Trichy,2018-12-08,West,2193.000,0.330,899.130,Tamil Nadu
OD410,Krithika,"Eggs, Meat & Fish",Eggs,Krishnagiri,2018-12-08,West,830.000,0.140,66.400,Tamil Nadu
OD411,Krithika,Bakery,Cakes,Nagercoil,2018-12-08,West,1531.000,0.280,505.230,Tamil Nadu
OD412,Harish,Snacks,Cookies,Coimbatore,2018-12-08,West,2355.000,0.140,753.600,Tamil Nadu
OD413,Jonas,Oil & Masala,Edible Oil & Ghee,Perambalur,2018-12-08,West,917.000,0.190,256.760,Tamil Nadu
OD414,Ridhesh,Bakery,Breads & Buns,Dharmapuri,2018-12-08,West,1433.000,0.250,458.560,Tamil Nadu
OD415,Sudha,"Eggs, Meat & Fish",Fish,Namakkal,2018-11-03,West,2246.000,0.310,965.780,Tamil Nadu
OD416,Arvind,Food Grains,Dals & Pulses,Salem,2018-11-03,West,2130.000,0.230,937.200,Tamil Nadu
OD417,Ramesh,Snacks,Cookies,Dindigul,2018-06-24,West,2461.000,0.180,393.760,Tamil Nadu
OD418,Amrish,Beverages,Soft Drinks,Cumbum,2017-04-14,West,1863.000,0.100,167.670,Tamil Nadu
OD419,Jackson,Food Grains,Dals & Pulses,Karur,2018-11-06,South,1382.000,0.100,290.220,Tamil Nadu
OD420,Hussain,Beverages,Health Drinks,Tirunelveli,2018-03-04,West,807.000,0.320,88.770,Tamil Nadu
OD421,Shree,"Eggs, Meat & Fish",Fish,Virudhunagar,2018-03-04,West,1272.000,0.240,305.280,Tamil Nadu
OD422,Komal,Fruits & Veggies,Organic Fruits,Perambalur,2015-06-22,West,1621.000,0.150,470.090,Tamil Nadu
OD423,Malik,Bakery,Breads & Buns,Namakkal,2018-10-19,East,1356.000,0.270,501.720,Tamil Nadu
OD424,Sheeba,Food Grains,Organic Staples,Vellore,2018-10-19,East,684.000,0.210,54.720,Tamil Nadu
OD425,Veena,Bakery,Cakes,Karur,2018-08-21,South,540.000,0.270,162.000,Tamil Nadu
OD426,Arvind,Beverages,Soft Drinks,Viluppuram,2018-11-23,Central,1256.000,0.210,113.040,Tamil Nadu
OD427,Sudha,Beverages,Health Drinks,Tenkasi,2018-11-23,Central,581.000,0.200,214.970,Tamil Nadu
OD428,Amrish,Snacks,Noodles,Coimbatore,2015-09-12,East,707.000,0.100,226.240,Tamil Nadu
OD429,Willams,Fruits & Veggies,Organic Vegetables,Nagercoil,2018-10-01,Central,913.000,0.190,374.330,Tamil Nadu
OD430,Sudeep,Food Grains,Rice,Ooty,2017-04-15,South,507.000,0.330,96.330,Tamil Nadu
OD431,Harish,Fruits & Veggies,Fresh Fruits,Krishnagiri,2017-04-15,South,1367.000,0.290,355.420,Tamil Nadu
OD432,Yusuf,Food Grains,Organic Staples,Coimbatore,2017-04-15,South,833.000,0.280,233.240,Tamil Nadu
OD433,Esther,Beverages,Soft Drinks,Madurai,2017-04-15,South,1987.000,0.340,258.310,Tamil Nadu
OD434,Roshan,Bakery,Breads & Buns,Madurai,2017-06-06,East,1152.000,0.110,264.960,Tamil Nadu
OD435,Rumaiza,Snacks,Noodles,Chennai,2015-12-19,South,1362.000,0.120,517.560,Tamil Nadu
OD436,Haseena,Snacks,Cookies,Kanyakumari,2015-12-19,South,942.000,0.150,122.460,Tamil Nadu
OD437,Ram,"Eggs, Meat & Fish",Eggs,Dharmapuri,2017-06-12,Central,2200.000,0.100,792.000,Tamil Nadu
OD438,Aditi,Snacks,Noodles,Tenkasi,2017-06-12,Central,861.000,0.250,258.300,Tamil Nadu
OD439,Sabeela,Oil & Masala,Masalas,Salem,2018-09-15,Central,1648.000,0.330,444.960,Tamil Nadu
OD440,Malik,Fruits & Veggies,Organic Fruits,Perambalur,2018-01-20,East,1805.000,0.230,216.600,Tamil Nadu
OD441,Sudeep,Fruits & Veggies,Fresh Vegetables,Coimbatore,2017-09-05,Central,620.000,0.300,74.400,Tamil Nadu
OD442,James,Snacks,Noodles,Ooty,2017-09-05,Central,1216.000,0.270,547.200,Tamil Nadu
OD443,Sudha,"Eggs, Meat & Fish",Fish,Dindigul,2017-09-05,Central,686.000,0.300,34.300,Tamil Nadu
OD444,Amrish,Food Grains,Dals & Pulses,Karur,2017-09-05,Central,1648.000,0.230,313.120,Tamil Nadu
OD445,Sudeep,Food Grains,Dals & Pulses,Salem,2017-09-05,Central,506.000,0.230,217.580,Tamil Nadu
OD446,Yadav,Snacks,Chocolates,Tirunelveli,2017-09-05,Central,1579.000,0.210,347.380,Tamil Nadu
OD447,Malik,Snacks,Chocolates,Chennai,2018-03-20,Central,550.000,0.290,231.000,Tamil Nadu
OD448,Shree,Beverages,Soft Drinks,Namakkal,2017-04-01,East,2020.000,0.220,848.400,Tamil Nadu
OD449,Ganesh,Bakery,Cakes,Pudukottai,2017-04-01,East,695.000,0.240,104.250,Tamil Nadu
OD450,Sudha,Food Grains,Dals & Pulses,Dharmapuri,2017-04-01,East,2453.000,0.350,367.950,Tamil Nadu
OD451,Amy,Oil & Masala,Masalas,Pudukottai,2017-04-01,East,1820.000,0.230,637.000,Tamil Nadu
OD452,Verma,"Eggs, Meat & Fish",Mutton,Virudhunagar,2017-04-01,East,508.000,0.280,152.400,Tamil Nadu
OD453,Veena,Oil & Masala,Edible Oil & Ghee,Virudhunagar,2017-04-01,East,2459.000,0.230,860.650,Tamil Nadu
OD454,Esther,Oil & Masala,Masalas,Ramanadhapuram,2018-10-20,East,850.000,0.110,93.500,Tamil Nadu
OD455,Ramesh,Bakery,Biscuits,Coimbatore,2018-10-20,East,2417.000,0.200,821.780,Tamil Nadu
OD456,Sharon,Snacks,Noodles,Ooty,2017-12-13,Central,795.000,0.300,206.700,Tamil Nadu
OD457,Ridhesh,Food Grains,Dals & Pulses,Tirunelveli,2015-02-12,West,2142.000,0.260,664.020,Tamil Nadu
OD458,Akash,Food Grains,Dals & Pulses,Perambalur,2017-09-26,Central,1542.000,0.200,647.640,Tamil Nadu
OD459,Muneer,"Eggs, Meat & Fish",Chicken,Dindigul,2017-09-26,Central,2411.000,0.300,699.190,Tamil Nadu
